filename,width,height,class,xmin,ymin,xmax,ymax
image669.jpeg,285,177,sky,3,2,285,176
image1221.jpeg,261,193,field,2,93,259,190
image1221.jpeg,261,193,sky,1,1,259,91
image1547.jpg,527,340,tree,311,55,487,328
image1547.jpg,527,340,sky,5,6,521,267
image1547.jpg,527,340,sea,9,266,527,337
image1553.jpg,226,340,sky,5,4,222,172
image1553.jpg,226,340,beach,10,178,226,338
image1235.jpeg,276,183,sky,2,2,274,81
image1235.jpeg,276,183,mountain,14,83,276,179
image1209.jpeg,331,152,lake,29,64,301,103
image1209.jpeg,331,152,sky,2,1,331,46
image1209.jpeg,331,152,mountain,4,34,330,71
image1209.jpeg,331,152,field,7,106,324,152
image1786.jpg,510,340,sky,5,3,507,102
image1786.jpg,510,340,mountain,44,63,504,340
image457.jpg,510,340,sky,3,1,509,161
image457.jpg,510,340,desert,1,146,509,337
image331.jpg,601,340,sea,5,291,601,338
image331.jpg,601,340,mountain,1,66,601,292
image331.jpg,601,340,sky,1,1,598,117
image325.jpg,509,340,sea,2,268,506,340
image325.jpg,509,340,mountain,1,112,509,265
image325.jpg,509,340,sky,2,1,509,129
image443.jpg,510,340,flower,24,71,495,306
image1792.jpg,509,340,mountain,12,7,508,339
image1792.jpg,509,340,waterfall,192,53,365,215
image319.jpg,604,340,mountain,21,23,596,335
image494.jpeg,275,183,sky,2,1,275,86
image494.jpeg,275,183,field,8,118,275,183
image494.jpeg,275,183,tree,72,83,176,131
image1745.jpg,510,340,sky,4,6,505,142
image1745.jpg,510,340,field,4,140,488,340
image1023.jpeg,100,100,sky,1,1,100,98
image1037.jpeg,300,168,sky,2,1,300,166
image1751.jpg,510,340,mountain,17,237,486,340
image1751.jpg,510,340,sky,7,7,510,252
image480.jpg,604,340,forest,2,5,593,340
image480.jpg,604,340,tree,1,1,139,298
image480.jpg,604,340,tree,147,1,286,297
image480.jpg,604,340,tree,443,1,583,297
image1779.jpg,237,340,flower,73,63,208,340
image1021.jpeg,275,183,sky,2,3,262,145
image1747.jpg,453,340,sea,4,3,441,328
image496.jpeg,275,183,field,4,113,269,183
image496.jpeg,275,183,lake,24,91,263,111
image496.jpeg,275,183,sky,3,1,275,51
image496.jpeg,275,183,mountain,4,42,107,90
image496.jpeg,275,183,mountain,172,42,275,90
image482.jpg,228,340,sea,4,88,227,338
image482.jpg,228,340,sky,1,1,226,87
image1753.jpg,510,340,mountain,11,170,496,340
image1753.jpg,510,340,sky,4,4,508,164
image1753.jpg,510,340,lake,138,195,406,340
image1035.jpeg,278,181,sky,1,2,277,110
image1035.jpeg,278,181,lake,35,129,252,174
image1035.jpeg,278,181,mountain,69,110,278,136
image469.jpg,667,340,tree,228,152,283,220
image469.jpg,667,340,tree,271,105,320,214
image469.jpg,667,340,tree,317,101,366,210
image469.jpg,667,340,tree,365,99,414,208
image469.jpg,667,340,tree,575,48,624,157
image469.jpg,667,340,sky,1,2,244,198
image469.jpg,667,340,sea,13,219,667,338
image469.jpg,667,340,mountain,380,112,667,241
image333.jpg,513,340,field,3,205,510,340
image333.jpg,513,340,sky,1,5,511,203
image455.jpg,637,340,lake,5,198,637,339
image455.jpg,637,340,tree,93,128,203,200
image455.jpg,637,340,sky,3,3,633,147
image1784.jpg,255,340,sky,4,3,231,123
image1784.jpg,255,340,waterfall,32,122,218,340
image1790.jpg,604,340,lake,16,164,600,340
image1790.jpg,604,340,tree,13,198,473,286
image1790.jpg,604,340,forest,11,43,602,162
image441.jpg,390,280,beach,3,158,390,260
image441.jpg,390,280,tree,1,1,148,218
image441.jpg,390,280,tree,302,6,390,198
image327.jpg,510,340,person,102,37,256,311
image327.jpg,510,340,sky,1,3,506,81
image327.jpg,510,340,forest,235,80,508,268
image1579.jpg,453,340,sky,6,4,397,237
image1579.jpg,453,340,beach,13,245,442,340
image1579.jpg,453,340,tree,315,35,404,284
image1579.jpg,453,340,tree,370,109,452,261
image1545.jpg,623,340,sea,13,128,623,338
image1545.jpg,623,340,sky,8,1,619,119
image1223.jpeg,100,100,forest,1,2,100,98
image1237.jpeg,275,183,flower,10,58,270,174
image1237.jpeg,275,183,sky,36,5,275,85
image1551.jpg,513,340,tree,90,27,226,251
image1551.jpg,513,340,tree,88,25,224,249
image1551.jpg,513,340,tree,253,30,389,254
image1551.jpg,513,340,tree,360,37,496,261
image1551.jpg,513,340,sea,6,198,513,333
image1586.jpg,226,340,beach,5,168,225,340
image1586.jpg,226,340,sky,8,1,226,164
image657.jpeg,300,168,sky,30,3,299,168
image643.jpeg,293,172,sky,7,21,290,172
image1592.jpg,509,340,sea,6,259,508,334
image1592.jpg,509,340,sky,12,2,506,254
image1419.jpeg,275,183,forest,4,3,273,158
image1431.jpeg,275,183,sky,2,2,275,156
image1357.jpeg,246,205,lake,8,129,241,192
image1357.jpeg,246,205,mountain,12,28,240,85
image1357.jpeg,246,205,field,7,87,244,131
image1343.jpeg,259,194,lake,12,104,255,166
image1343.jpeg,259,194,mountain,7,51,257,98
image1343.jpeg,259,194,sky,2,2,259,56
image1425.jpeg,300,168,flower,6,53,295,168
image1394.jpeg,275,183,lake,6,81,270,182
image1394.jpeg,275,183,sky,2,4,273,57
image1394.jpeg,275,183,mountain,2,46,172,81
image1169.jpeg,225,225,sky,96,5,225,42
image1169.jpeg,225,225,lake,5,79,219,225
image1169.jpeg,225,225,mountain,9,16,218,82
image284.jpg,510,340,flower,9,106,501,335
image284.jpg,510,340,mountain,6,30,510,123
image1155.jpeg,100,100,sky,4,1,94,52
image1155.jpeg,100,100,beach,3,56,84,88
image1155.jpeg,100,100,tree,2,11,23,58
image1155.jpeg,100,100,tree,79,17,100,87
image1633.jpg,510,340,forest,9,55,509,338
image1627.jpg,510,340,forest,15,75,510,334
image1141.jpeg,282,179,lake,7,86,282,157
image1141.jpeg,282,179,mountain,8,54,282,85
image1141.jpeg,282,179,sky,1,3,282,54
image290.jpg,532,340,forest,10,5,531,338
image290.jpg,532,340,tree,69,10,532,331
image509.jpeg,259,194,flower,1,3,83,190
image509.jpeg,259,194,tree,119,1,203,153
image509.jpeg,259,194,forest,3,3,256,194
image1800.jpg,510,340,mountain,9,11,489,120
image1800.jpg,510,340,desert,65,92,510,339
image1196.jpeg,259,194,sky,2,2,256,102
image1196.jpeg,259,194,mountain,11,85,257,194
image1196.jpeg,259,194,forest,11,97,256,193
image247.jpg,604,340,sky,1,3,601,168
image247.jpg,604,340,ground,3,159,604,337
image521.jpeg,259,194,sky,1,2,258,194
image535.jpeg,100,100,sky,1,1,100,99
image253.jpg,517,340,sky,3,9,507,188
image253.jpg,517,340,ground,68,77,517,338
image1182.jpeg,274,184,tree,1,78,58,151
image1182.jpeg,274,184,sky,2,2,214,123
image1182.jpeg,274,184,tree,63,87,107,151
image1182.jpeg,274,184,tree,159,5,273,153
image534.jpeg,284,177,sky,1,3,279,177
image1183.jpeg,259,194,sky,3,2,255,140
image1183.jpeg,259,194,sea,6,140,259,190
image1197.jpeg,275,183,mountain,4,138,275,182
image1197.jpeg,275,183,sky,2,1,275,136
image520.jpeg,225,225,sky,2,2,225,224
image1801.jpg,508,340,desert,4,108,472,337
image1801.jpg,508,340,sky,5,3,499,135
image508.jpeg,259,194,flower,3,112,256,170
image508.jpeg,259,194,sky,1,2,259,115
image1626.jpg,680,340,mountain,14,216,667,335
image1626.jpg,680,340,sky,5,6,678,233
image291.jpg,510,340,tree,6,1,133,315
image291.jpg,510,340,tree,373,4,500,319
image291.jpg,510,340,tree,136,1,359,228
image291.jpg,510,340,forest,15,7,503,334
image1140.jpeg,285,177,tree,1,1,187,145
image1140.jpeg,285,177,forest,57,116,283,176
image1140.jpeg,285,177,forest,72,89,284,119
image1154.jpeg,183,275,sky,3,5,181,158
image1154.jpeg,183,275,beach,69,162,183,208
image1154.jpeg,183,275,house,8,146,102,227
image285.jpg,510,340,flower,119,18,496,340
image1632.jpg,461,340,sky,3,4,459,297
image1168.jpeg,275,183,mountain,154,42,275,153
image1168.jpeg,275,183,sky,1,2,253,91
image1168.jpeg,275,183,mountain,8,87,151,150
image1168.jpeg,275,183,field,2,153,275,181
image1168.jpeg,275,183,house,65,132,185,162
image1395.jpeg,275,183,stone,13,130,227,183
image1395.jpeg,275,183,sky,6,2,190,41
image1395.jpeg,275,183,mountain,179,7,275,61
image1395.jpeg,275,183,lake,10,63,256,164
image1342.jpeg,275,183,field,6,136,271,179
image1342.jpeg,275,183,tree,140,81,257,162
image1342.jpeg,275,183,mountain,12,103,154,154
image1342.jpeg,275,183,sky,3,3,269,100
image1424.jpeg,300,168,sky,3,3,298,93
image1424.jpeg,300,168,sea,21,94,300,162
image1430.jpeg,275,183,flower,4,4,275,162
image1430.jpeg,275,183,forest,2,4,275,172
image1430.jpeg,275,183,tree,1,2,273,170
image1356.jpeg,275,183,sky,4,1,261,85
image1356.jpeg,275,183,flower,8,108,85,183
image1356.jpeg,275,183,flower,128,109,265,182
image1356.jpeg,275,183,mountain,17,90,275,111
image1418.jpeg,275,183,flower,5,68,272,180
image1418.jpeg,275,183,sky,1,2,262,57
image1418.jpeg,275,183,field,8,64,265,177
image1593.jpg,510,340,sky,2,3,510,170
image1593.jpg,510,340,beach,5,173,510,338
image1593.jpg,510,340,person,61,234,129,301
image642.jpeg,259,194,sky,2,2,259,193
image656.jpeg,100,100,sky,1,1,99,100
image1587.jpg,226,340,sky,5,1,221,170
image1587.jpg,226,340,beach,2,171,226,336
image1236.jpeg,198,255,flower,44,178,198,247
image1236.jpeg,198,255,flower,102,59,195,121
image1550.jpg,513,340,tree,66,54,214,272
image1550.jpg,513,340,tree,252,54,400,272
image1550.jpg,513,340,sea,10,12,513,338
image1544.jpg,510,340,sky,4,4,510,216
image1544.jpg,510,340,sea,9,214,508,340
image1222.jpeg,290,173,sky,3,24,290,164
image1578.jpg,514,340,mountain,9,8,199,196
image1578.jpg,514,340,beach,17,210,506,340
image1578.jpg,514,340,sky,177,10,508,210
image440.jpg,507,340,tree,341,3,496,271
image440.jpg,507,340,beach,5,170,507,337
image1791.jpg,687,340,sky,6,3,648,122
image1791.jpg,687,340,mountain,149,114,687,305
image1791.jpg,687,340,forest,415,100,684,340
image326.jpg,510,340,mountain,1,8,499,204
image326.jpg,510,340,sea,11,205,510,338
image332.jpg,510,340,beach,3,6,506,338
image454.jpg,510,340,person,231,87,281,243
image454.jpg,510,340,beach,3,173,509,339
image454.jpg,510,340,sky,1,1,507,136
image468.jpg,510,340,sky,5,1,504,199
image468.jpg,510,340,house,76,221,471,268
image468.jpg,510,340,field,3,263,510,339
image1752.jpg,255,340,sky,5,3,248,116
image1752.jpg,255,340,sea,8,113,255,305
image483.jpg,508,340,sky,2,4,505,81
image483.jpg,508,340,sea,4,84,508,337
image1034.jpeg,319,158,sky,1,1,317,89
image1034.jpeg,319,158,beach,1,88,319,157
image1020.jpeg,178,284,sky,2,3,175,264
image497.jpeg,284,177,sky,1,1,195,60
image497.jpeg,284,177,mountain,152,25,284,113
image497.jpeg,284,177,mountain,3,50,143,83
image497.jpeg,284,177,field,6,87,284,173
image1746.jpg,255,340,sea,8,14,255,340
image1047.jpeg,299,168,sky,2,3,299,151
image396.jpg,510,340,sea,33,195,502,340
image396.jpg,510,340,mountain,12,64,501,183
image396.jpg,510,340,sky,1,1,503,63
image396.jpg,510,340,person,234,81,289,164
image396.jpg,510,340,person,141,103,196,186
image396.jpg,510,340,person,112,148,167,231
image396.jpg,510,340,person,33,102,103,210
image1721.jpg,513,340,mountain,12,14,504,338
image1735.jpg,511,340,flower,9,13,511,338
image1735.jpg,511,340,tree,7,50,509,336
image382.jpg,510,340,tree,45,1,187,284
image382.jpg,510,340,tree,154,73,237,284
image382.jpg,510,340,tree,278,71,361,282
image382.jpg,510,340,beach,5,226,343,283
image1053.jpeg,225,225,sky,1,1,224,225
image1709.jpg,510,340,mountain,16,60,509,308
image355.jpg,510,340,mountain,3,5,501,162
image1084.jpeg,301,167,sky,1,3,301,115
image1084.jpeg,301,167,field,2,117,300,166
image433.jpg,509,340,sky,3,1,503,176
image433.jpg,509,340,sea,8,182,506,336
image427.jpg,510,340,sky,1,1,506,130
image427.jpg,510,340,beach,2,131,510,337
image1090.jpeg,314,161,sky,1,2,314,159
image341.jpg,544,340,mountain,1,80,541,337
image341.jpg,544,340,sky,3,2,544,84
image341.jpg,544,340,tree,449,228,533,327
image341.jpg,544,340,tree,333,208,417,307
image341.jpg,544,340,tree,241,231,325,330
image341.jpg,544,340,tree,109,247,214,327
image341.jpg,544,340,tree,439,123,544,203
image341.jpg,544,340,tree,300,175,405,255
image369.jpg,509,340,sky,11,1,501,134
image369.jpg,509,340,sea,14,131,508,340
image1523.jpg,509,340,mountain,13,145,215,340
image1523.jpg,509,340,mountain,307,145,509,340
image1523.jpg,509,340,sky,3,5,509,159
image1523.jpg,509,340,beach,163,181,366,262
image194.jpg,510,340,forest,4,3,508,334
image194.jpg,510,340,tree,303,1,504,297
image194.jpg,510,340,tree,1,6,161,266
image194.jpg,510,340,tree,118,1,203,209
image194.jpg,510,340,tree,241,4,325,224
image1245.jpeg,403,125,city,6,66,399,100
image1245.jpeg,403,125,lake,3,99,400,124
image1245.jpeg,403,125,sky,2,3,403,68
image1251.jpeg,275,183,tree,115,7,275,150
image1251.jpeg,275,183,flower,11,132,272,181
image180.jpg,510,340,sky,2,1,509,168
image180.jpg,510,340,person,153,243,167,272
image180.jpg,510,340,sea,5,165,510,339
image1537.jpg,555,340,sea,3,204,555,339
image1537.jpg,555,340,sky,4,3,555,203
image1279.jpeg,183,275,mountain,7,52,183,272
image631.jpeg,299,168,sky,1,1,299,167
image1286.jpeg,259,194,tree,8,51,104,173
image1286.jpeg,259,194,field,5,165,259,193
image1286.jpeg,259,194,mountain,99,115,259,176
image1286.jpeg,259,194,sky,107,11,258,112
image1292.jpeg,275,183,flower,6,60,275,181
image1292.jpeg,275,183,mountain,5,1,273,65
image625.jpeg,267,189,sky,2,2,266,189
image619.jpeg,183,275,sea,2,219,183,274
image619.jpeg,183,275,mountain,2,116,180,217
image619.jpeg,183,275,sky,1,2,182,125
image1457.jpg,604,340,sky,3,6,600,176
image1457.jpg,604,340,mountain,8,228,604,340
image1457.jpg,604,340,sea,172,169,494,234
image1331.jpeg,300,168,sky,2,4,296,91
image1331.jpeg,300,168,field,6,115,166,165
image1331.jpeg,300,168,house,170,27,275,145
image1325.jpeg,184,274,mountain,9,109,184,228
image1325.jpeg,184,274,field,4,232,184,273
image1325.jpeg,184,274,sky,2,3,181,110
image1443.jpg,510,340,tree,269,115,510,288
image1443.jpg,510,340,mountain,13,116,505,340
image1443.jpg,510,340,sky,6,5,506,147
image1319.jpeg,300,168,forest,3,2,296,166
image1319.jpeg,300,168,tree,103,6,172,124
image1319.jpeg,300,168,tree,200,1,300,134
image1494.jpg,569,340,sky,119,9,564,174
image1494.jpg,569,340,mountain,24,57,569,337
image1480.jpg,509,340,stone,112,77,254,221
image1480.jpg,509,340,sea,10,200,508,337
image1480.jpg,509,340,stone,410,69,491,202
image1133.jpeg,329,153,sky,2,2,310,141
image1133.jpeg,329,153,stone,269,68,327,153
image1133.jpeg,329,153,stone,98,70,158,123
image1133.jpeg,329,153,stone,200,39,286,70
image584.jpeg,267,189,sky,2,2,266,185
image1655.jpg,510,340,sky,9,3,487,78
image1655.jpg,510,340,mountain,7,50,510,212
image1655.jpg,510,340,lake,17,203,503,288
image1655.jpg,510,340,forest,28,263,510,337
image1641.jpg,680,340,sky,2,5,571,71
image1641.jpg,680,340,mountain,10,56,430,133
image1641.jpg,680,340,field,13,101,680,340
image590.jpeg,284,177,sky,1,2,284,171
image1127.jpeg,259,194,sky,36,1,218,90
image1127.jpeg,259,194,tree,1,22,63,134
image1127.jpeg,259,194,tree,80,94,158,133
image1127.jpeg,259,194,tree,180,35,259,132
image1127.jpeg,259,194,lake,33,139,199,193
image1669.jpg,509,340,sea,8,182,504,340
image1669.jpg,509,340,mountain,167,36,493,168
image1669.jpg,509,340,sky,6,7,309,126
image221.jpg,509,340,sky,4,3,504,126
image221.jpg,509,340,lake,215,128,421,336
image221.jpg,509,340,mountain,2,116,257,336
image547.jpeg,275,183,bird,87,78,126,98
image547.jpeg,275,183,sky,1,1,272,183
image553.jpeg,275,183,stone,26,119,275,181
image553.jpeg,275,183,sky,2,1,268,75
image553.jpeg,275,183,sea,44,74,269,123
image1682.jpg,453,340,sky,6,1,429,173
image1682.jpg,453,340,mountain,45,83,266,265
image1682.jpg,453,340,mountain,332,144,444,246
image235.jpg,510,340,stone,235,171,510,338
image235.jpg,510,340,forest,9,4,505,154
image209.jpg,510,340,sky,10,1,506,70
image209.jpg,510,340,mountain,104,47,368,147
image209.jpg,510,340,vilage,9,105,510,216
image209.jpg,510,340,lake,6,230,333,333
image208.jpg,509,340,person,111,176,176,269
image1683.jpg,680,340,mountain,10,127,680,335
image1683.jpg,680,340,sky,3,6,673,112
image552.jpeg,275,183,sky,2,1,274,183
image234.jpg,509,340,sky,1,2,281,100
image234.jpg,509,340,forest,261,9,506,120
image234.jpg,509,340,mountain,11,44,509,153
image234.jpg,509,340,stone,15,112,425,335
image220.jpg,511,340,sea,2,3,502,340
image546.jpeg,300,168,sky,1,1,300,100
image546.jpeg,300,168,field,4,122,297,167
image546.jpeg,300,168,sea,1,99,300,122
image1697.jpg,510,340,sky,10,6,501,188
image1697.jpg,510,340,person,366,73,425,204
image1697.jpg,510,340,stone,46,197,506,332
image1668.jpg,510,340,tree,13,6,138,322
image1668.jpg,510,340,tree,383,1,508,316
image1668.jpg,510,340,house,128,123,330,253
image1668.jpg,510,340,forest,8,7,501,340
image591.jpeg,168,300,sky,3,4,168,295
image1640.jpg,555,340,waterfall,202,63,421,229
image1640.jpg,555,340,mountain,8,7,544,209
image1640.jpg,555,340,lake,70,213,525,340
image1126.jpeg,259,195,sky,1,1,258,131
image1126.jpeg,259,195,lake,3,133,258,193
image1132.jpeg,297,170,sea,25,90,296,170
image1132.jpeg,297,170,sky,23,4,297,51
image1132.jpeg,297,170,mountain,185,45,297,88
image1654.jpg,510,340,forest,12,11,510,339
image1654.jpg,510,340,person,168,247,195,303
image585.jpeg,195,259,beach,3,154,193,220
image585.jpeg,195,259,tree,100,184,141,253
image585.jpeg,195,259,tree,143,180,184,249
image585.jpeg,195,259,tree,8,189,100,226
image585.jpeg,195,259,sky,1,2,193,152
image1481.jpg,586,340,sky,5,5,582,133
image1481.jpg,586,340,sea,6,135,586,339
image1495.jpg,525,340,mountain,6,6,520,132
image1318.jpeg,293,172,lake,4,83,289,171
image1318.jpeg,293,172,mountain,5,39,293,85
image1318.jpeg,293,172,sky,2,2,293,48
image1324.jpeg,284,177,field,3,123,284,174
image1324.jpeg,284,177,sky,1,3,281,124
image1442.jpeg,298,169,tree,8,61,117,96
image1442.jpeg,298,169,tree,189,62,298,97
image1442.jpeg,298,169,sky,2,5,298,41
image1442.jpeg,298,169,mountain,6,37,296,83
image1456.jpg,509,340,forest,5,5,499,330
image1330.jpeg,275,183,sky,1,2,275,159
image618.jpeg,259,194,sky,2,2,259,192
image1293.jpeg,259,194,field,6,64,253,192
image1293.jpeg,259,194,sky,2,2,254,63
image624.jpeg,225,225,tree,1,31,85,217
image624.jpeg,225,225,sky,83,1,213,162
image624.jpeg,225,225,tree,192,108,225,210
image624.jpeg,225,225,tree,150,163,202,214
image630.jpeg,259,194,sky,1,1,259,192
image1287.jpeg,291,173,field,5,63,291,172
image1278.jpeg,279,181,tree,2,1,138,68
image1278.jpeg,279,181,sky,117,1,278,116
image181.jpg,510,340,sky,3,1,508,156
image181.jpg,510,340,dog,187,152,251,247
image181.jpg,510,340,sea,9,161,506,340
image1250.jpeg,279,181,forest,1,2,278,178
image1250.jpeg,279,181,tree,3,1,150,114
image1250.jpeg,279,181,tree,131,1,278,114
image1536.jpg,511,340,sea,5,199,507,340
image1536.jpg,511,340,sky,6,3,509,203
image1522.jpg,453,340,sea,5,5,453,334
image1522.jpg,453,340,stone,193,141,354,269
image1244.jpeg,263,192,tree,29,17,117,176
image1244.jpeg,263,192,field,1,128,260,192
image1244.jpeg,263,192,mountain,119,20,260,125
image195.jpg,776,340,ground,5,3,765,335
image368.jpg,604,340,sky,2,1,597,186
image368.jpg,604,340,field,7,149,604,340
image368.jpg,604,340,tree,277,111,325,166
image426.jpg,510,340,lake,2,156,504,340
image426.jpg,510,340,sky,1,4,502,132
image340.jpg,509,340,field,3,235,509,334
image340.jpg,509,340,tree,195,209,225,233
image340.jpg,509,340,sky,1,2,506,233
image1091.jpeg,275,183,tree,23,1,271,183
image1091.jpeg,275,183,flower,41,36,230,143
image1091.jpeg,275,183,flower,176,1,268,60
image1085.jpeg,225,225,sky,2,1,222,111
image354.jpg,491,340,stone,306,1,481,301
image354.jpg,491,340,waterfall,130,21,388,315
image354.jpg,491,340,lake,45,228,374,340
image354.jpg,491,340,sky,1,13,361,158
image354.jpg,491,340,field,5,206,173,268
image1708.jpg,453,340,field,16,52,444,333
image1708.jpg,453,340,flower,44,191,400,337
image1734.jpg,453,340,lake,7,179,448,323
image1734.jpg,453,340,sky,2,6,445,114
image1734.jpg,453,340,stone,93,75,411,187
image1052.jpeg,299,168,sky,1,2,299,167
image383.jpg,584,340,sea,1,113,573,164
image383.jpg,584,340,sky,1,5,578,110
image383.jpg,584,340,field,6,165,580,340
image397.jpg,510,340,person,326,83,394,302
image397.jpg,510,340,beach,4,111,510,340
image397.jpg,510,340,sky,1,1,499,103
image1046.jpeg,275,183,sky,2,2,273,183
image1720.jpg,662,340,lake,29,167,648,334
image1720.jpg,662,340,mountain,9,43,658,170
image381.jpg,604,340,sky,1,1,601,201
image381.jpg,604,340,beach,4,198,604,333
image1050.jpeg,150,225,sky,5,1,148,223
image1736.jpg,510,340,sky,44,7,510,147
image1736.jpg,510,340,mountain,7,34,502,339
image1736.jpg,510,340,house,282,150,409,313
image1722.jpg,604,340,sky,2,2,602,122
image1722.jpg,604,340,mountain,14,109,600,340
image1722.jpg,604,340,field,14,108,600,339
image1044.jpeg,275,183,sky,2,3,275,181
image395.jpg,510,340,sea,9,132,506,338
image395.jpg,510,340,sky,1,1,506,131
image1093.jpeg,275,183,sky,3,22,275,182
image342.jpg,604,340,sky,1,4,603,93
image342.jpg,604,340,mountain,10,89,596,154
image342.jpg,604,340,mountain,1,86,600,337
image424.jpg,510,340,stone,5,1,441,300
image356.jpg,510,340,lake,5,212,510,336
image356.jpg,510,340,mountain,88,69,434,199
image356.jpg,510,340,sky,1,1,509,99
image1087.jpeg,300,168,sky,2,2,300,167
image418.jpg,509,340,sky,1,1,506,79
image418.jpg,509,340,beach,3,72,504,340
image1534.jpg,509,340,tree,329,78,444,164
image1534.jpg,509,340,beach,3,156,509,339
image1534.jpg,509,340,sky,3,4,332,153
image1252.jpeg,275,183,mountain,85,65,268,115
image1252.jpeg,275,183,lake,3,111,275,182
image1252.jpeg,275,183,sky,2,2,274,74
image183.jpg,510,340,bottle,302,96,359,284
image183.jpg,510,340,sky,2,1,510,192
image183.jpg,510,340,sea,8,194,506,340
image197.jpg,605,340,sky,5,3,605,205
image197.jpg,605,340,field,141,283,605,339
image1246.jpeg,275,183,sky,2,2,275,58
image1246.jpeg,275,183,forest,8,47,273,179
image1520.jpg,510,340,sky,6,4,505,55
image1520.jpg,510,340,stone,5,79,195,323
image1520.jpg,510,340,stone,319,84,509,328
image1520.jpg,510,340,sea,6,53,510,331
image1508.jpg,510,340,beach,3,1,502,333
image626.jpeg,259,194,sky,4,12,255,140
image1291.jpeg,300,168,field,4,90,300,167
image1291.jpeg,300,168,sky,1,3,297,90
image1285.jpeg,275,183,sky,3,1,275,83
image1285.jpeg,275,183,field,8,100,269,183
image632.jpeg,300,168,sky,2,1,299,168
image168.jpg,510,340,sky,3,3,510,171
image168.jpg,510,340,sea,6,173,510,338
image1440.jpeg,259,194,mountain,5,24,252,194
image1440.jpeg,259,194,sky,4,2,235,49
image1326.jpeg,284,177,waterfall,189,20,250,171
image1326.jpeg,284,177,field,6,82,208,177
image1326.jpeg,284,177,sky,1,3,204,79
image1326.jpeg,284,177,mountain,161,9,284,116
image1332.jpeg,275,183,forest,4,5,272,183
image1454.jpg,509,340,tree,222,131,399,207
image1454.jpg,509,340,sky,6,4,501,196
image1468.jpg,678,340,sky,3,5,673,230
image1468.jpg,678,340,tree,108,185,336,294
image1468.jpg,678,340,sea,29,234,678,335
image1483.jpg,802,340,flower,8,228,802,339
image1483.jpg,802,340,tree,12,157,353,232
image1483.jpg,802,340,sky,13,12,797,221
image1497.jpg,509,340,sky,4,2,507,127
image1497.jpg,509,340,field,8,123,509,334
image1124.jpeg,276,183,flower,6,33,210,176
image1124.jpeg,276,183,person,211,34,250,109
image1642.jpg,510,340,field,5,242,510,326
image1642.jpg,510,340,sky,4,3,507,128
image1642.jpg,510,340,mountain,16,122,500,229
image593.jpeg,100,100,sky,1,1,100,97
image587.jpeg,280,180,sky,2,2,265,108
image587.jpeg,280,180,sea,2,104,269,164
image1130.jpeg,275,183,sky,2,2,274,117
image1130.jpeg,275,183,sea,6,146,275,182
image1130.jpeg,275,183,mountain,1,115,274,145
image1118.jpeg,275,183,mountain,1,14,93,95
image1118.jpeg,275,183,sky,74,4,275,65
image1118.jpeg,275,183,sea,63,64,271,151
image1118.jpeg,275,183,mountain,218,93,275,177
image236.jpg,509,340,waterfall,1,147,267,326
image236.jpg,509,340,forest,12,10,509,329
image550.jpeg,275,183,sky,1,1,275,182
image1681.jpg,509,340,sky,2,4,509,297
image1695.jpg,510,340,sky,5,5,505,156
image1695.jpg,510,340,field,15,224,505,338
image1695.jpg,510,340,mountain,21,132,510,240
image544.jpeg,284,177,sea,5,130,284,174
image544.jpeg,284,177,sky,2,1,284,124
image222.jpg,964,340,sky,5,3,961,218
image222.jpg,964,340,sea,1,262,960,338
image222.jpg,964,340,mountain,5,209,960,273
image578.jpeg,100,100,sky,1,2,98,100
image579.jpeg,100,100,sky,2,1,100,92
image545.jpeg,300,168,vilage,5,108,200,167
image545.jpeg,300,168,sky,3,2,297,117
image1694.jpg,604,340,sky,24,3,604,124
image1694.jpg,604,340,mountain,13,70,563,340
image223.jpg,510,340,sky,2,2,504,161
image223.jpg,510,340,stone,216,170,510,250
image223.jpg,510,340,sea,13,189,495,340
image237.jpg,509,340,forest,4,4,502,339
image237.jpg,509,340,stone,23,145,331,268
image1680.jpg,510,340,sky,5,4,495,225
image1680.jpg,510,340,stone,286,210,510,331
image1680.jpg,510,340,stone,51,195,275,316
image551.jpeg,275,183,sky,2,2,275,180
image1119.jpeg,275,183,tree,81,3,272,145
image1119.jpeg,275,183,flower,68,2,242,82
image1657.jpg,602,340,flower,24,88,594,333
image586.jpeg,263,192,sky,1,1,263,176
image1131.jpeg,300,168,sky,2,1,300,128
image1131.jpeg,300,168,beach,46,130,265,168
image1125.jpeg,275,183,tree,194,60,275,107
image1125.jpeg,275,183,tree,1,1,120,113
image1125.jpeg,275,183,field,13,98,271,183
image592.jpeg,259,194,sky,1,2,259,193
image1643.jpg,481,340,sky,4,5,466,94
image1643.jpg,481,340,lake,4,168,478,323
image1643.jpg,481,340,mountain,8,81,476,163
image1496.jpg,520,340,sky,5,3,520,133
image1496.jpg,520,340,mountain,11,102,520,336
image1482.jpg,513,340,mountain,3,77,480,244
image1482.jpg,513,340,sea,6,250,513,339
image1482.jpg,513,340,sky,22,10,513,153
image1469.jpg,509,340,sky,4,5,509,134
image1469.jpg,509,340,field,13,224,498,338
image1469.jpg,509,340,mountain,7,135,499,263
image1333.jpeg,259,194,mountain,7,25,258,188
image1455.jpg,552,340,sky,5,4,550,160
image1441.jpeg,300,168,tree,11,6,102,158
image1441.jpeg,300,168,tree,185,1,276,152
image1441.jpeg,300,168,forest,5,6,291,157
